id,product,category,price,quantity,sale_date
8513,Headphones,Audio,1663.46,5,10/12/2021
8514,Monitor,Accessories,1761.95,1,10/26/2020
8515,Headphones,Audio,848.14,8,9/7/2021
8516,Smartphone,Electronics,195.33,6,3/23/2023
8517,Laptop,Electronics,409.79,5,12/1/2020
8518,Keyboard,Accessories,521.33,1,12/30/2023
8519,Monitor,Accessories,1603.55,10,11/13/2022
8520,Mouse,Accessories,1289.51,2,8/4/2022
8521,Smartphone,Electronics,1157.05,6,10/8/2020
8522,Laptop,Electronics,639.01,10,1/8/2020
8523,Smartphone,Electronics,1166.45,1,8/25/2021
8524,Mouse,Accessories,1675.93,1,5/15/2021
8525,Keyboard,Accessories,1814.6,5,11/15/2020
8526,Tablet,Electronics,334.72,5,3/3/2023
8527,Laptop,Electronics,1660.44,9,4/18/2023
8528,Monitor,Accessories,189.68,10,10/26/2021
8529,Tablet,Electronics,1511.42,9,6/28/2021
8530,Keyboard,Accessories,1919.12,4,4/7/2020
8531,Keyboard,Accessories,770.04,9,10/5/2023
8532,Printer,Office Supplies,920.57,1,1/20/2021
8533,Laptop,Electronics,854.16,2,12/13/2023
8534,Mouse,Accessories,1612.34,2,7/6/2020
8535,Monitor,Accessories,1463.07,10,12/1/2022
8536,Printer,Office Supplies,653.27,3,10/29/2020
8537,Printer,Office Supplies,1138.41,6,12/7/2022
8538,Monitor,Accessories,1172.78,6,2/20/2023
8539,Headphones,Audio,156.12,6,1/24/2021
8540,Printer,Office Supplies,574.51,8,9/12/2020
8541,Laptop,Electronics,1663.37,10,5/26/2022
8542,Laptop,Electronics,1470.8,5,8/5/2023
8543,Headphones,Audio,1051.53,3,5/26/2023
8544,Smartphone,Electronics,713.31,4,9/6/2020
8545,Printer,Office Supplies,1339.31,9,6/13/2020
8546,Smartphone,Electronics,60.23,4,1/2/2021
8547,Headphones,Audio,124.24,3,10/15/2023
8548,Headphones,Audio,817.02,3,4/25/2020
8549,Monitor,Accessories,877.1,10,5/26/2021
8550,Smartphone,Electronics,1236.52,7,8/16/2023
8551,Smartphone,Electronics,1772.1,10,5/27/2023
8552,Keyboard,Accessories,709.5,5,4/6/2022
8553,Tablet,Electronics,459.54,8,1/24/2021
8554,Smartphone,Electronics,973.85,5,10/29/2023
8555,Headphones,Audio,1667.64,7,8/11/2020
8556,Keyboard,Accessories,995.49,3,1/3/2023
8557,Headphones,Audio,274.81,1,7/22/2022
8558,Printer,Office Supplies,977.74,3,7/4/2023
8559,Tablet,Electronics,853.21,5,9/3/2022
8560,Monitor,Accessories,288.48,9,5/25/2021
8561,Headphones,Audio,1320.96,6,2/12/2023
8562,Headphones,Audio,1281.6,5,8/11/2023
8563,Printer,Office Supplies,404.3,9,8/8/2020
8564,Keyboard,Accessories,98.69,5,8/25/2020
8565,Monitor,Accessories,115.91,5,2/19/2021
8566,Laptop,Electronics,582.4,9,4/13/2020
8567,Tablet,Electronics,1585.91,4,8/18/2020
8568,Printer,Office Supplies,202.79,4,1/12/2024
8569,Keyboard,Accessories,243.66,4,8/17/2022
8570,Laptop,Electronics,50.05,3,11/15/2022
8571,Smartphone,Electronics,1861.81,8,7/15/2020
8572,Smartphone,Electronics,1263.35,6,1/14/2024
8573,Tablet,Electronics,1867.96,2,1/10/2021
8574,Printer,Office Supplies,886.69,2,4/7/2022
8575,Printer,Office Supplies,1247.93,4,12/16/2023
8576,Keyboard,Accessories,1294.99,6,5/23/2023
8577,Tablet,Electronics,329.08,3,2/1/2024
8578,Monitor,Accessories,192.11,1,5/23/2020
8579,Laptop,Electronics,587.59,10,9/6/2020
8580,Smartphone,Electronics,848.67,2,4/4/2020
8581,Tablet,Electronics,496.09,2,4/3/2021
8582,Monitor,Accessories,1075.72,2,9/25/2020
8583,Printer,Office Supplies,493.22,3,2/7/2021
8584,Keyboard,Accessories,1368.01,9,12/21/2020
8585,Smartphone,Electronics,1377.62,8,11/4/2022
8586,Printer,Office Supplies,931.88,6,1/7/2024
8587,Keyboard,Accessories,412.75,2,6/16/2023
8588,Printer,Office Supplies,700.9,10,6/15/2021
8589,Mouse,Accessories,1605.06,4,8/29/2021
8590,Printer,Office Supplies,309.8,10,4/12/2020
8591,Keyboard,Accessories,1557.55,3,4/18/2020
8592,Smartphone,Electronics,268.21,8,3/10/2023
8593,Monitor,Accessories,257.4,10,3/2/2021
8594,Headphones,Audio,710.57,4,8/11/2021
8595,Printer,Office Supplies,826.37,10,6/17/2023
8596,Monitor,Accessories,1932.66,3,12/13/2020
8597,Smartphone,Electronics,1017.83,3,11/5/2022
8598,Monitor,Accessories,493.55,7,10/13/2021
8599,Smartphone,Electronics,739.6,10,10/11/2021
8600,Headphones,Audio,1022.96,5,12/4/2023
8601,Monitor,Accessories,1039.15,4,7/16/2022
8602,Mouse,Accessories,1408.69,2,4/13/2022
8603,Printer,Office Supplies,925.26,10,10/2/2020
8604,Mouse,Accessories,1286.87,4,8/8/2023
8605,Keyboard,Accessories,1834.6,4,4/18/2020
8606,Keyboard,Accessories,1203.71,5,7/30/2022
8607,Printer,Office Supplies,1554.34,1,10/27/2021
8608,Monitor,Accessories,1408.89,8,9/27/2020
8609,Smartphone,Electronics,1807.68,8,9/24/2021
8610,Smartphone,Electronics,366.75,2,11/24/2021
8611,Monitor,Accessories,1494.11,6,7/5/2021
8612,Mouse,Accessories,1983.87,5,2/20/2021
8613,Laptop,Electronics,1278.79,5,12/8/2022
8614,Headphones,Audio,876.39,2,7/25/2021
8615,Keyboard,Accessories,1391.06,9,8/18/2021
8616,Smartphone,Electronics,1935.52,2,9/9/2022
8617,Headphones,Audio,274.94,3,11/29/2023
8618,Keyboard,Accessories,1258.58,9,3/4/2022
8619,Laptop,Electronics,146.66,10,12/7/2020
8620,Tablet,Electronics,1824.52,4,10/19/2023
8621,Mouse,Accessories,1277.09,5,3/30/2023
8622,Keyboard,Accessories,1834.38,8,12/31/2023
8623,Laptop,Electronics,1547.01,6,1/19/2021
8624,Monitor,Accessories,793.51,1,2/27/2020
8625,Printer,Office Supplies,1939.59,1,6/30/2023
8626,Mouse,Accessories,1848.84,6,8/16/2021
8627,Keyboard,Accessories,1260.88,6,2/17/2022
8628,Monitor,Accessories,930.39,9,11/20/2023
8629,Monitor,Accessories,546.83,1,6/22/2022
8630,Tablet,Electronics,909.26,9,7/3/2023
8631,Smartphone,Electronics,125.82,7,8/28/2022
8632,Printer,Office Supplies,661.34,9,5/24/2022
8633,Monitor,Accessories,912.14,10,1/19/2023
8634,Tablet,Electronics,1642.44,6,11/28/2021
8635,Tablet,Electronics,338.96,7,10/16/2023
8636,Printer,Office Supplies,1215.58,5,11/6/2020
8637,Tablet,Electronics,665.71,8,8/9/2021
8638,Mouse,Accessories,425.26,4,1/27/2023
8639,Laptop,Electronics,1757,5,11/19/2023
8640,Printer,Office Supplies,224.64,3,12/9/2023
8641,Monitor,Accessories,932.69,7,12/6/2022
8642,Smartphone,Electronics,1643.19,5,1/30/2020
8643,Keyboard,Accessories,1936.86,9,1/2/2020
8644,Smartphone,Electronics,354.11,5,2/11/2023
8645,Headphones,Audio,632.58,4,11/28/2023
8646,Mouse,Accessories,1374.19,10,6/16/2023
8647,Tablet,Electronics,766.89,1,3/26/2022
8648,Laptop,Electronics,1062.36,5,7/15/2020
8649,Headphones,Audio,192.21,10,12/19/2021
8650,Monitor,Accessories,1444.09,1,3/3/2023
8651,Headphones,Audio,1219.81,5,6/10/2020
8652,Smartphone,Electronics,1196.12,8,4/2/2021
8653,Laptop,Electronics,1115.3,6,9/29/2022
8654,Monitor,Accessories,1948.16,7,5/2/2022
8655,Mouse,Accessories,1505.02,1,3/31/2020
8656,Monitor,Accessories,1532.04,5,8/3/2022
8657,Monitor,Accessories,1951.66,1,10/26/2021
8658,Mouse,Accessories,167.09,9,1/12/2024
8659,Printer,Office Supplies,1707.85,2,4/16/2021
8660,Headphones,Audio,1060.66,3,11/17/2020
8661,Monitor,Accessories,433.3,7,9/16/2022
8662,Smartphone,Electronics,874.14,10,3/20/2022
8663,Laptop,Electronics,1006.4,2,9/24/2023
8664,Headphones,Audio,948.01,9,9/29/2021
8665,Mouse,Accessories,376.4,1,3/6/2023
8666,Tablet,Electronics,886.17,8,4/10/2020
8667,Laptop,Electronics,371.48,7,1/28/2020
8668,Laptop,Electronics,68.88,6,11/15/2020
8669,Tablet,Electronics,443.88,5,3/17/2022
8670,Printer,Office Supplies,1168.86,7,1/20/2022
8671,Tablet,Electronics,1626.01,4,12/30/2022
8672,Tablet,Electronics,1330.47,2,7/24/2020
8673,Printer,Office Supplies,342.49,5,3/22/2021
8674,Headphones,Audio,1229.4,8,4/1/2023
8675,Smartphone,Electronics,483.95,1,10/4/2022
8676,Tablet,Electronics,547.73,9,9/15/2023
8677,Monitor,Accessories,304.34,3,1/17/2021
8678,Mouse,Accessories,371.84,8,12/19/2023
8679,Monitor,Accessories,532.93,3,3/29/2023
8680,Headphones,Audio,590.49,4,1/26/2020
8681,Printer,Office Supplies,248.26,2,4/30/2023
8682,Printer,Office Supplies,1268.98,5,12/23/2023
8683,Monitor,Accessories,1819.46,3,1/21/2023
8684,Mouse,Accessories,222.88,9,12/8/2022
8685,Laptop,Electronics,1875.09,4,4/9/2022
8686,Printer,Office Supplies,473.87,9,1/24/2024
8687,Keyboard,Accessories,265.87,6,2/6/2022
8688,Smartphone,Electronics,1185.14,10,7/9/2021
8689,Laptop,Electronics,570.53,4,2/14/2022
8690,Monitor,Accessories,191.81,1,10/21/2023
8691,Mouse,Accessories,517.63,1,9/28/2023
8692,Laptop,Electronics,1592.33,9,8/11/2021
8693,Keyboard,Accessories,1550.42,10,8/6/2020
8694,Keyboard,Accessories,1724.99,4,10/5/2021
8695,Keyboard,Accessories,1658.89,8,9/17/2022
8696,Headphones,Audio,879.5,4,6/18/2022
8697,Monitor,Accessories,1549.59,5,8/11/2020
8698,Tablet,Electronics,1112.49,7,4/2/2023
8699,Tablet,Electronics,722.67,4,2/15/2023
8700,Smartphone,Electronics,946.78,8,4/1/2020
8701,Printer,Office Supplies,1078.77,5,6/3/2020
8702,Monitor,Accessories,557.89,6,8/5/2023
8703,Laptop,Electronics,1963,8,11/1/2021
8704,Printer,Office Supplies,1064.3,8,11/20/2020
8705,Keyboard,Accessories,839.81,1,9/8/2020
8706,Tablet,Electronics,1576.49,2,6/4/2022
8707,Keyboard,Accessories,1752.4,9,11/1/2023
8708,Printer,Office Supplies,230.5,4,11/5/2021
8709,Laptop,Electronics,1910.44,1,10/19/2022
8710,Headphones,Audio,1241.33,5,10/22/2021
8711,Smartphone,Electronics,1892.58,8,5/22/2023
8712,Printer,Office Supplies,1047.05,10,1/29/2023
8713,Laptop,Electronics,54.25,2,3/18/2022
8714,Smartphone,Electronics,1501.24,1,6/9/2022
8715,Monitor,Accessories,1069.05,1,10/17/2023
8716,Monitor,Accessories,572.33,4,6/24/2023
8717,Laptop,Electronics,1900.31,5,1/16/2023
8718,Monitor,Accessories,87.95,7,4/14/2023
8719,Keyboard,Accessories,1294.29,10,7/16/2023
8720,Monitor,Accessories,401.24,9,7/31/2020
8721,Smartphone,Electronics,540.29,5,3/11/2021
8722,Tablet,Electronics,191.28,5,11/2/2023
8723,Tablet,Electronics,1070.46,8,6/8/2022
8724,Tablet,Electronics,1716.26,9,2/1/2020
8725,Mouse,Accessories,1074.88,5,5/26/2020
8726,Laptop,Electronics,1524.15,2,8/22/2020
8727,Tablet,Electronics,918.87,9,3/28/2020
8728,Smartphone,Electronics,790.01,5,9/12/2023
8729,Printer,Office Supplies,146.94,9,8/7/2020
8730,Printer,Office Supplies,760.44,10,8/11/2023
8731,Headphones,Audio,1175.38,9,6/23/2022
8732,Monitor,Accessories,1133.95,4,7/1/2021
8733,Headphones,Audio,1463.35,5,12/18/2021
8734,Headphones,Audio,480.76,4,1/20/2021
8735,Smartphone,Electronics,384.31,7,5/21/2022
8736,Printer,Office Supplies,580.1,6,12/8/2021
8737,Smartphone,Electronics,1268.26,10,7/31/2023
8738,Mouse,Accessories,1592.13,9,4/10/2023
8739,Monitor,Accessories,284.05,7,12/13/2022
8740,Mouse,Accessories,686.65,2,11/30/2023
8741,Monitor,Accessories,1420.05,4,4/19/2021
8742,Keyboard,Accessories,1179.9,9,1/25/2020
8743,Headphones,Audio,905.07,5,1/3/2022
8744,Smartphone,Electronics,1658.34,9,1/28/2020
8745,Tablet,Electronics,665.05,8,10/26/2021
8746,Monitor,Accessories,1956.09,8,3/2/2020
8747,Smartphone,Electronics,1470.81,2,5/8/2022
8748,Keyboard,Accessories,182.72,1,11/26/2021
8749,Laptop,Electronics,1815.97,8,1/18/2022
8750,Monitor,Accessories,1311.1,1,7/18/2023
8751,Keyboard,Accessories,101.32,6,6/23/2020
8752,Smartphone,Electronics,1266.95,6,1/3/2021
8753,Printer,Office Supplies,1793.67,7,8/11/2022
8754,Printer,Office Supplies,1954.86,8,6/7/2020
8755,Headphones,Audio,1770.29,9,11/26/2021
8756,Tablet,Electronics,1768.64,1,1/3/2021
8757,Tablet,Electronics,719.14,8,4/22/2020
8758,Printer,Office Supplies,833.59,8,11/14/2023
8759,Headphones,Audio,1582.49,9,7/19/2023
8760,Tablet,Electronics,490.89,7,9/3/2023
8761,Laptop,Electronics,924.84,8,11/28/2023
8762,Headphones,Audio,1827.16,7,7/3/2021
8763,Laptop,Electronics,547.5,8,10/24/2020
8764,Laptop,Electronics,982.25,6,1/14/2020
8765,Mouse,Accessories,158.01,7,10/18/2020
8766,Laptop,Electronics,674.28,5,1/3/2020
8767,Laptop,Electronics,1739.02,3,5/30/2021
8768,Printer,Office Supplies,1528.65,7,10/29/2021
8769,Tablet,Electronics,1386.32,8,11/6/2021
8770,Mouse,Accessories,1147.11,1,1/23/2021
8771,Smartphone,Electronics,1659,9,4/9/2020
8772,Keyboard,Accessories,1738.59,7,1/9/2022
8773,Printer,Office Supplies,463.65,3,1/3/2023
8774,Mouse,Accessories,1419.85,2,3/31/2020
8775,Headphones,Audio,1450.23,6,1/3/2024
8776,Headphones,Audio,333.33,10,9/24/2020
8777,Tablet,Electronics,570.73,9,4/3/2021
8778,Printer,Office Supplies,1542.39,10,11/22/2023
8779,Tablet,Electronics,1798.02,6,2/20/2021
8780,Mouse,Accessories,228.17,6,5/19/2023
8781,Printer,Office Supplies,123.06,2,1/11/2021
8782,Headphones,Audio,1782.36,3,10/14/2023
8783,Keyboard,Accessories,1771.14,5,10/11/2023
8784,Headphones,Audio,260.31,10,12/7/2023
8785,Keyboard,Accessories,1130.82,7,11/4/2020
8786,Monitor,Accessories,1693.58,9,9/12/2020
8787,Monitor,Accessories,738.16,10,1/24/2020
8788,Headphones,Audio,351.72,6,9/10/2023
8789,Keyboard,Accessories,1038.05,5,4/7/2023
8790,Printer,Office Supplies,1199.05,8,7/22/2022
8791,Tablet,Electronics,562.9,3,3/29/2022
8792,Monitor,Accessories,1405.29,8,9/5/2021
8793,Headphones,Audio,1263.06,5,7/20/2020
8794,Headphones,Audio,1911.57,2,5/6/2023
8795,Laptop,Electronics,1406.83,7,1/17/2023
8796,Printer,Office Supplies,312.51,10,10/31/2022
8797,Monitor,Accessories,1028.93,2,8/3/2021
8798,Keyboard,Accessories,1212.26,9,5/9/2023
8799,Printer,Office Supplies,525.32,4,1/13/2021
8800,Keyboard,Accessories,229.14,5,10/14/2022
8801,Tablet,Electronics,1165.11,1,2/21/2023
8802,Mouse,Accessories,958.76,10,7/11/2020
8803,Keyboard,Accessories,1878.62,7,3/31/2022
8804,Monitor,Accessories,1805.72,5,7/3/2021
8805,Headphones,Audio,1019.59,9,8/24/2023
8806,Monitor,Accessories,338.6,8,2/7/2022
8807,Keyboard,Accessories,1347.38,6,5/11/2022
8808,Keyboard,Accessories,903.39,3,3/30/2021
8809,Smartphone,Electronics,1737.76,10,10/13/2021
8810,Mouse,Accessories,1817.68,1,5/6/2020
8811,Smartphone,Electronics,1808.37,9,2/8/2024
8812,Monitor,Accessories,545.85,7,12/7/2023
8813,Monitor,Accessories,1038.14,10,4/15/2022
8814,Mouse,Accessories,1143.95,8,6/4/2021
8815,Printer,Office Supplies,139.14,3,2/7/2020
8816,Laptop,Electronics,102.8,9,3/29/2020
8817,Laptop,Electronics,668.92,3,2/27/2020
8818,Printer,Office Supplies,1895.58,8,11/21/2022
8819,Tablet,Electronics,1617.93,5,10/7/2023
8820,Smartphone,Electronics,1194.73,1,4/3/2020
8821,Printer,Office Supplies,270.59,2,12/19/2023
8822,Keyboard,Accessories,1639.92,5,6/13/2021
8823,Keyboard,Accessories,1544.1,2,12/21/2022
8824,Keyboard,Accessories,1451.12,5,10/10/2021
8825,Smartphone,Electronics,104.28,9,12/24/2021
8826,Laptop,Electronics,906.49,2,2/7/2024
8827,Printer,Office Supplies,1884.41,1,9/3/2021
8828,Tablet,Electronics,945.52,4,1/31/2023
8829,Smartphone,Electronics,829.9,2,12/29/2020
8830,Tablet,Electronics,195.92,9,6/21/2022
8831,Keyboard,Accessories,970.34,10,10/5/2020
8832,Tablet,Electronics,1832.93,6,10/3/2020
8833,Headphones,Audio,1680.47,5,5/30/2021
8834,Laptop,Electronics,388.52,1,1/12/2021
8835,Mouse,Accessories,941.17,9,1/31/2024
8836,Printer,Office Supplies,237.93,9,7/20/2022
8837,Keyboard,Accessories,1008.32,4,10/23/2023
8838,Smartphone,Electronics,221.65,1,6/6/2020
8839,Keyboard,Accessories,1274.49,6,8/8/2022
8840,Mouse,Accessories,1821.34,9,11/11/2023
8841,Headphones,Audio,1015.66,3,3/10/2021
8842,Headphones,Audio,1816.44,1,8/18/2020
8843,Tablet,Electronics,1516.1,9,5/4/2020
8844,Smartphone,Electronics,77.04,6,1/31/2024
8845,Printer,Office Supplies,971.24,3,8/5/2023
8846,Headphones,Audio,398.73,5,10/11/2022
8847,Tablet,Electronics,766.77,6,5/9/2021
8848,Keyboard,Accessories,1082.53,9,9/24/2020
8849,Smartphone,Electronics,1929.54,4,4/26/2020
8850,Monitor,Accessories,1579.69,5,2/6/2024
8851,Laptop,Electronics,1786.46,10,10/7/2020
8852,Monitor,Accessories,1877.67,3,10/20/2022
8853,Monitor,Accessories,1074.24,2,10/26/2020
8854,Tablet,Electronics,1831.42,5,1/22/2024
8855,Keyboard,Accessories,390.61,10,12/12/2020
8856,Headphones,Audio,968.99,5,11/4/2022
8857,Headphones,Audio,1350.21,4,1/17/2021
8858,Smartphone,Electronics,888.66,1,7/28/2020
8859,Laptop,Electronics,123.19,9,4/20/2022
8860,Tablet,Electronics,966.03,5,6/15/2022
8861,Mouse,Accessories,815.29,6,7/7/2021
8862,Keyboard,Accessories,732,7,5/28/2023
8863,Laptop,Electronics,1880.33,10,11/30/2023
8864,Tablet,Electronics,75.81,2,5/23/2022
8865,Printer,Office Supplies,505.5,5,4/21/2022
8866,Laptop,Electronics,1018.98,9,2/22/2020
8867,Laptop,Electronics,1508.48,10,3/19/2020
8868,Keyboard,Accessories,1555.21,4,6/2/2021
8869,Headphones,Audio,246.81,3,7/29/2021
8870,Headphones,Audio,919.71,8,11/21/2020
8871,Laptop,Electronics,1053.72,8,6/14/2021
8872,Mouse,Accessories,626.24,2,9/9/2021
8873,Printer,Office Supplies,442.43,10,8/5/2023
8874,Mouse,Accessories,530.17,6,5/16/2022
8875,Monitor,Accessories,1485.32,5,9/11/2020
8876,Printer,Office Supplies,1974.58,5,2/4/2022
8877,Tablet,Electronics,143.31,8,6/28/2023
8878,Printer,Office Supplies,388.81,9,9/16/2021
8879,Monitor,Accessories,1680.8,5,5/17/2020
8880,Tablet,Electronics,459.43,9,3/3/2021
8881,Printer,Office Supplies,830.12,1,12/24/2021
8882,Keyboard,Accessories,967.32,8,8/30/2023
8883,Keyboard,Accessories,738.34,2,7/17/2022
8884,Mouse,Accessories,1076.04,2,8/6/2021
8885,Keyboard,Accessories,1560.58,2,1/21/2022
8886,Laptop,Electronics,394.76,1,12/4/2020
8887,Keyboard,Accessories,1729.86,10,5/28/2021
8888,Smartphone,Electronics,1362.81,3,7/14/2023
8889,Laptop,Electronics,146.12,6,7/18/2022
8890,Monitor,Accessories,502.5,8,11/8/2021
8891,Mouse,Accessories,1483.56,9,9/3/2023
8892,Printer,Office Supplies,1565.44,9,2/18/2020
8893,Headphones,Audio,687.47,6,11/25/2020
8894,Smartphone,Electronics,1382.95,10,5/18/2023
8895,Laptop,Electronics,750.23,1,2/1/2020
8896,Tablet,Electronics,1429.42,6,7/15/2023
8897,Headphones,Audio,1239.47,2,10/1/2021
8898,Smartphone,Electronics,645.78,3,5/1/2023
8899,Smartphone,Electronics,446.47,8,10/12/2022
8900,Tablet,Electronics,1229.75,9,9/7/2022
8901,Monitor,Accessories,1752.52,10,3/19/2022
8902,Keyboard,Accessories,367.57,5,8/14/2022
8903,Monitor,Accessories,1901.71,1,9/27/2023
8904,Printer,Office Supplies,878.69,7,3/1/2022
8905,Tablet,Electronics,854.18,6,8/5/2022
8906,Headphones,Audio,1808.67,6,8/24/2020
8907,Headphones,Audio,864.81,3,1/12/2023
8908,Laptop,Electronics,1115.6,1,5/6/2021
8909,Keyboard,Accessories,1843.9,2,9/18/2020
8910,Smartphone,Electronics,1464.15,9,6/24/2022
8911,Laptop,Electronics,804.97,9,3/16/2020
8912,Mouse,Accessories,738.86,6,11/25/2023
8913,Monitor,Accessories,476.37,10,10/5/2022
8914,Keyboard,Accessories,1307.83,8,1/19/2023
8915,Printer,Office Supplies,721.72,8,4/7/2021
8916,Keyboard,Accessories,1082.54,5,5/20/2022
8917,Tablet,Electronics,547.29,1,5/7/2023
8918,Keyboard,Accessories,228.44,3,12/21/2021
8919,Printer,Office Supplies,1776.06,7,5/16/2020
8920,Headphones,Audio,1184.93,3,9/1/2022
8921,Monitor,Accessories,1116.39,5,9/27/2021
8922,Printer,Office Supplies,1976.71,5,10/13/2021
8923,Laptop,Electronics,1634.96,6,7/5/2021
8924,Monitor,Accessories,389.7,2,3/4/2022
8925,Keyboard,Accessories,583.24,7,1/18/2024
8926,Smartphone,Electronics,531.82,4,6/16/2022
8927,Smartphone,Electronics,536.87,10,1/14/2022
8928,Laptop,Electronics,1297.67,10,7/18/2023
8929,Tablet,Electronics,946.07,4,7/26/2023
8930,Printer,Office Supplies,1824.25,5,7/25/2023
8931,Monitor,Accessories,1231.72,2,3/16/2020
8932,Laptop,Electronics,1769.84,8,8/13/2023
8933,Tablet,Electronics,981.75,4,12/23/2020
8934,Keyboard,Accessories,735.92,2,5/31/2022
8935,Tablet,Electronics,1052.69,7,2/28/2020
8936,Keyboard,Accessories,1544.16,7,8/10/2021
8937,Mouse,Accessories,978.12,5,9/28/2023
8938,Printer,Office Supplies,1592.58,1,1/15/2024
8939,Keyboard,Accessories,356.09,9,9/30/2021
8940,Printer,Office Supplies,1015.52,9,1/6/2020
8941,Laptop,Electronics,122.54,1,11/10/2021
8942,Keyboard,Accessories,643.47,4,9/9/2023
8943,Headphones,Audio,1375.57,3,4/16/2022
8944,Monitor,Accessories,1968.7,3,6/18/2022
8945,Headphones,Audio,1419.57,10,12/11/2022
8946,Headphones,Audio,1250.14,5,12/8/2020
8947,Keyboard,Accessories,1809.55,3,1/25/2023
8948,Laptop,Electronics,102.68,7,9/1/2020
8949,Monitor,Accessories,797.85,2,7/9/2021
8950,Smartphone,Electronics,268.08,4,9/21/2022
8951,Mouse,Accessories,1894.56,4,8/14/2021
8952,Tablet,Electronics,272.52,9,8/30/2021
8953,Keyboard,Accessories,1011.4,8,3/3/2023
8954,Keyboard,Accessories,194.21,7,12/22/2021
8955,Monitor,Accessories,1279.87,8,10/8/2020
8956,Mouse,Accessories,674.99,3,12/22/2021
8957,Headphones,Audio,372.67,3,6/29/2023
8958,Laptop,Electronics,446.15,10,3/2/2023
8959,Smartphone,Electronics,1249.7,7,7/27/2020
8960,Keyboard,Accessories,977.42,9,8/21/2021
8961,Printer,Office Supplies,767.9,5,2/25/2020
8962,Keyboard,Accessories,1744.43,4,4/24/2022
8963,Mouse,Accessories,1727.91,2,3/15/2023
8964,Printer,Office Supplies,1125.21,3,12/31/2020
8965,Printer,Office Supplies,981.36,3,10/31/2022
8966,Monitor,Accessories,1251.54,1,11/2/2020
8967,Smartphone,Electronics,1387.43,7,3/18/2020
8968,Printer,Office Supplies,1087.55,3,11/15/2023
8969,Headphones,Audio,1544.51,3,4/5/2023
8970,Mouse,Accessories,1607.05,6,6/25/2023
8971,Mouse,Accessories,1162.66,3,3/17/2020
8972,Tablet,Electronics,1870.38,1,7/24/2022
8973,Mouse,Accessories,243.98,1,12/22/2023
8974,Keyboard,Accessories,1456.33,6,2/10/2023
8975,Smartphone,Electronics,618.42,4,10/10/2020
8976,Headphones,Audio,60.24,3,9/28/2023
8977,Tablet,Electronics,648.43,6,9/7/2020
8978,Mouse,Accessories,1991.63,6,3/28/2020
8979,Monitor,Accessories,342.68,5,10/30/2022
8980,Keyboard,Accessories,1121.85,3,5/13/2020
8981,Monitor,Accessories,151.86,3,7/3/2020
8982,Smartphone,Electronics,404.02,3,3/20/2023
8983,Smartphone,Electronics,887.91,3,9/26/2021
8984,Keyboard,Accessories,1301.47,8,10/3/2023
8985,Printer,Office Supplies,1891.99,7,7/7/2023
8986,Keyboard,Accessories,1366.86,6,1/15/2021
8987,Mouse,Accessories,159.7,9,10/9/2023
8988,Keyboard,Accessories,1811.61,3,6/2/2020
8989,Keyboard,Accessories,1809.7,2,10/7/2023
8990,Mouse,Accessories,481.04,7,2/20/2023
8991,Headphones,Audio,1186.95,7,4/8/2023
8992,Mouse,Accessories,1128.53,10,8/16/2021
8993,Mouse,Accessories,182.79,8,10/14/2023
8994,Printer,Office Supplies,1552.37,3,1/11/2022
8995,Headphones,Audio,534.53,6,2/10/2020
8996,Monitor,Accessories,370.18,7,9/27/2021
8997,Mouse,Accessories,470.79,4,4/10/2022
8998,Headphones,Audio,63.22,4,5/25/2021
8999,Headphones,Audio,1237.04,5,7/18/2021
